Entity,Code,Year,Age,"Deaths from malignant neoplasms per 100,000 people in, both sexes"
Dominican Republic,DOM,1999,70-74,355.88824
Dominican Republic,DOM,2000,70-74,360.74017
Dominican Republic,DOM,2001,70-74,377.9771
Dominican Republic,DOM,2002,70-74,342.02582
Dominican Republic,DOM,2003,70-74,365.8354
Dominican Republic,DOM,2004,70-74,393.6948
Dominican Republic,DOM,2005,70-74,362.92984
Dominican Republic,DOM,2006,70-74,313.6446
Dominican Republic,DOM,2007,70-74,284.79617
Dominican Republic,DOM,2008,70-74,273.13443
Dominican Republic,DOM,2009,70-74,310.65225
Dominican Republic,DOM,2010,70-74,304.44904
Dominican Republic,DOM,2011,70-74,337.92764
Dominican Republic,DOM,2012,70-74,303.6342
Dominican Republic,DOM,2013,70-74,310.70044
Dominican Republic,DOM,2014,70-74,327.0063
Dominican Republic,DOM,2015,70-74,255.33292
Dominican Republic,DOM,2016,70-74,288.71957
Dominican Republic,DOM,2017,70-74,254.2901
Dominican Republic,DOM,2018,70-74,284.23468
Ecuador,ECU,1966,70-74,
Ecuador,ECU,1967,70-74,
Ecuador,ECU,1968,70-74,305.483
Ecuador,ECU,1969,70-74,329.9774
Ecuador,ECU,1970,70-74,317.55197
Ecuador,ECU,1971,70-74,366.6721
Ecuador,ECU,1972,70-74,355.5131
Ecuador,ECU,1973,70-74,387.7678
Ecuador,ECU,1974,70-74,401.36743
Ecuador,ECU,1975,70-74,358.19272
Ecuador,ECU,1977,70-74,482.8125
Ecuador,ECU,1978,70-74,534.8837
Ecuador,ECU,1979,70-74,565.7143
Ecuador,ECU,1980,70-74,539.1892
Ecuador,ECU,1981,70-74,454.91922
Ecuador,ECU,1982,70-74,651.94806
Ecuador,ECU,1983,70-74,512.4806
Ecuador,ECU,1984,70-74,671.6049
Ecuador,ECU,1985,70-74,642.8571
Ecuador,ECU,1986,70-74,642.3611
Ecuador,ECU,1987,70-74,524.59015
Ecuador,ECU,1988,70-74,568.4803
Ecuador,ECU,1989,70-74,502.75064
Ecuador,ECU,1990,70-74,542.10986
Ecuador,ECU,1991,70-74,539.8156
Ecuador,ECU,1992,70-74,499.3545
Ecuador,ECU,1993,70-74,520.28485
Ecuador,ECU,1994,70-74,512.1629
Ecuador,ECU,1995,70-74,525.58093
Ecuador,ECU,1996,70-74,505.01132
Ecuador,ECU,1997,70-74,502.9805
Ecuador,ECU,1998,70-74,473.17062
Ecuador,ECU,1999,70-74,485.706
Ecuador,ECU,2000,70-74,523.3062
Ecuador,ECU,2001,70-74,507.2094
Ecuador,ECU,2002,70-74,468.43317
Ecuador,ECU,2003,70-74,437.35443
Ecuador,ECU,2004,70-74,482.6255
Ecuador,ECU,2005,70-74,457.42722
Ecuador,ECU,2006,70-74,478.04593
Ecuador,ECU,2007,70-74,515.5627
Ecuador,ECU,2008,70-74,483.48407
Ecuador,ECU,2009,70-74,473.18683
Ecuador,ECU,2010,70-74,474.92654
Ecuador,ECU,2011,70-74,441.89587
Ecuador,ECU,2012,70-74,451.1464
Ecuador,ECU,2013,70-74,385.67325
Ecuador,ECU,2014,70-74,396.22614
Ecuador,ECU,2015,70-74,403.03748
Ecuador,ECU,2016,70-74,412.26416
Ecuador,ECU,2017,70-74,449.83005
Ecuador,ECU,2018,70-74,436.4799
Ecuador,ECU,2019,70-74,432.17096
Ecuador,ECU,2020,70-74,415.1553
Ecuador,ECU,2021,70-74,383.84952
Egypt,EGY,1965,70-74,85.51185
Egypt,EGY,1966,70-74,86.28431
Egypt,EGY,1967,70-74,77.46913
Egypt,EGY,1970,70-74,102.053314
Egypt,EGY,1971,70-74,85.95009
Egypt,EGY,1972,70-74,92.957344
Egypt,EGY,1973,70-74,87.70341
Egypt,EGY,1974,70-74,87.75301
Egypt,EGY,1975,70-74,80.669556
Egypt,EGY,1976,70-74,64.02997
Egypt,EGY,1977,70-74,70.89719
Egypt,EGY,1978,70-74,73.60457
Egypt,EGY,1979,70-74,78.92746
Egypt,EGY,1980,70-74,65.467545
Egypt,EGY,1987,70-74,85.38499
Egypt,EGY,1991,70-74,113.20217
Egypt,EGY,1992,70-74,117.697426
Egypt,EGY,2000,70-74,155.97794
Egypt,EGY,2001,70-74,175.11261
Egypt,EGY,2002,70-74,187.15007
Egypt,EGY,2003,70-74,202.14433
Egypt,EGY,2004,70-74,193.14197
Egypt,EGY,2005,70-74,200.09544
Egypt,EGY,2006,70-74,197.54836
Egypt,EGY,2007,70-74,206.12636
Egypt,EGY,2008,70-74,211.76576
Egypt,EGY,2009,70-74,232.10942
Egypt,EGY,2010,70-74,252.43954
Egypt,EGY,2011,70-74,261.30338
Egypt,EGY,2012,70-74,258.8435
Egypt,EGY,2013,70-74,272.2241
Egypt,EGY,2014,70-74,303.83463
Egypt,EGY,2015,70-74,273.86005
Egypt,EGY,2016,70-74,269.46768
Egypt,EGY,2017,70-74,257.23373
Egypt,EGY,2018,70-74,262.41302
Egypt,EGY,2019,70-74,230.89807
El Salvador,SLV,1990,70-74,293.29587
El Salvador,SLV,1991,70-74,274.4057
El Salvador,SLV,1992,70-74,328.46716
El Salvador,SLV,1993,70-74,301.56473
El Salvador,SLV,1995,70-74,279.08173
El Salvador,SLV,1996,70-74,349.58
El Salvador,SLV,1997,70-74,444.91003
El Salvador,SLV,1998,70-74,394.4131
El Salvador,SLV,1999,70-74,383.59122
El Salvador,SLV,2000,70-74,431.2101
El Salvador,SLV,2001,70-74,384.59018
El Salvador,SLV,2002,70-74,439.92273
El Salvador,SLV,2003,70-74,396.84937
El Salvador,SLV,2004,70-74,409.39578
El Salvador,SLV,2005,70-74,378.80908
El Salvador,SLV,2006,70-74,343.02368
El Salvador,SLV,2007,70-74,348.54553
El Salvador,SLV,2008,70-74,356.0612
El Salvador,SLV,2009,70-74,362.92316
El Salvador,SLV,2010,70-74,338.90515
El Salvador,SLV,2011,70-74,304.56195
El Salvador,SLV,2012,70-74,333.36533
El Salvador,SLV,2013,70-74,340.08505
El Salvador,SLV,2014,70-74,345.90216
El Salvador,SLV,2015,70-74,271.5698
El Salvador,SLV,2016,70-74,276.8942
El Salvador,SLV,2017,70-74,260.97217
El Salvador,SLV,2018,70-74,276.1294
Estonia,EST,1981,70-74,886.53845
Estonia,EST,1982,70-74,814.53156
Estonia,EST,1985,70-74,866.27905
Estonia,EST,1986,70-74,881.1475
Estonia,EST,1987,70-74,922.2222
Estonia,EST,1988,70-74,935.56085
Estonia,EST,1989,70-74,904.9321
Estonia,EST,1990,70-74,932.063
Estonia,EST,1991,70-74,1030.9796
Estonia,EST,1992,70-74,1019.46246
Estonia,EST,1993,70-74,1037.7705
Estonia,EST,1994,70-74,1013.6858
Estonia,EST,1995,70-74,981.73206
Estonia,EST,1996,70-74,1014.3407
Estonia,EST,1997,70-74,948.6993
Estonia,EST,1998,70-74,1008.97437
Estonia,EST,1999,70-74,1019.02515
Estonia,EST,2000,70-74,1048.9004
Estonia,EST,2001,70-74,997.2255
Estonia,EST,2002,70-74,1049.3925
Estonia,EST,2003,70-74,983.7639
Estonia,EST,2004,70-74,1022.60583
Estonia,EST,2005,70-74,967.6337
Estonia,EST,2006,70-74,929.2521
Estonia,EST,2007,70-74,943.96265
Estonia,EST,2008,70-74,994.8069
Estonia,EST,2009,70-74,975.9536
Estonia,EST,2010,70-74,961.3616
Estonia,EST,2011,70-74,947.9748
Estonia,EST,2012,70-74,961.8599
Estonia,EST,2013,70-74,955.2972
Estonia,EST,2014,70-74,1007.2358
Estonia,EST,2015,70-74,990.3303
Estonia,EST,2016,70-74,927.0162
Estonia,EST,2017,70-74,932.4456
Estonia,EST,2018,70-74,1024.3278
Estonia,EST,2019,70-74,1052.3212
Estonia,EST,2020,70-74,1014.1492
Estonia,EST,2021,70-74,1136.6674
Estonia,EST,2022,70-74,923.94934
Fiji,FJI,1978,70-74,299.95386
Fiji,FJI,2001,70-74,319.92126
Fiji,FJI,2002,70-74,331.55713
Fiji,FJI,2003,70-74,308.14883
Fiji,FJI,2004,70-74,427.8192
Fiji,FJI,2005,70-74,376.9239
Fiji,FJI,2006,70-74,551.5443
Fiji,FJI,2007,70-74,470.83694
Fiji,FJI,2008,70-74,433.9396
Fiji,FJI,2009,70-74,515.3723
Fiji,FJI,2011,70-74,637.7444
Fiji,FJI,2012,70-74,501.56226
Finland,FIN,1952,70-74,1118.6869
Finland,FIN,1953,70-74,1077.9703
Finland,FIN,1954,70-74,1083.2328
Finland,FIN,1955,70-74,1017.68866
Finland,FIN,1956,70-74,1071.101
Finland,FIN,1957,70-74,1114.4445
Finland,FIN,1958,70-74,1024.838
Finland,FIN,1959,70-74,1065.7476
Finland,FIN,1960,70-74,1115.304
Finland,FIN,1961,70-74,1047.4227
Finland,FIN,1962,70-74,1044.761
Finland,FIN,1963,70-74,1083.1643
Finland,FIN,1964,70-74,1088.1764
Finland,FIN,1965,70-74,1058.3091
Finland,FIN,1966,70-74,1039.6227
Finland,FIN,1967,70-74,1007.36646
Finland,FIN,1968,70-74,1032.7144
Finland,FIN,1969,70-74,983.97974
Finland,FIN,1970,70-74,1029.2921
Finland,FIN,1971,70-74,1053.4591
Finland,FIN,1972,70-74,1039.4238
Finland,FIN,1973,70-74,1011.7734
Finland,FIN,1974,70-74,952.7559
Finland,FIN,1975,70-74,961.8585
Finland,FIN,1976,70-74,1006.0443
Finland,FIN,1977,70-74,973.4971
Finland,FIN,1978,70-74,1006.8408
Finland,FIN,1979,70-74,968.1299
Finland,FIN,1980,70-74,993.5823
Finland,FIN,1981,70-74,948.74713
Finland,FIN,1982,70-74,917.64703
Finland,FIN,1983,70-74,976.6407
Finland,FIN,1984,70-74,937.01227
Finland,FIN,1985,70-74,909.3979
Finland,FIN,1986,70-74,901.8933
Finland,FIN,1987,70-74,883.5576
Finland,FIN,1988,70-74,877.5148
Finland,FIN,1989,70-74,896.4264
Finland,FIN,1990,70-74,913.0699
Finland,FIN,1991,70-74,888.4322
Finland,FIN,1992,70-74,858.1196
Finland,FIN,1993,70-74,893.134
Finland,FIN,1994,70-74,860.1695
Finland,FIN,1995,70-74,860.0718
Finland,FIN,1996,70-74,854.3984
Finland,FIN,1997,70-74,896.41437
Finland,FIN,1998,70-74,847.9691
Finland,FIN,1999,70-74,838.70715
Finland,FIN,2000,70-74,829.749
Finland,FIN,2001,70-74,781.1394
Finland,FIN,2002,70-74,783.6179
Finland,FIN,2003,70-74,784.5243
Finland,FIN,2004,70-74,744.5413
Finland,FIN,2005,70-74,745.9354
Finland,FIN,2006,70-74,725.7818
Finland,FIN,2007,70-74,692.9196
Finland,FIN,2008,70-74,697.44025
Finland,FIN,2009,70-74,706.25397
Finland,FIN,2010,70-74,721.455
Finland,FIN,2011,70-74,697.5719
Finland,FIN,2012,70-74,725.92444
Finland,FIN,2013,70-74,724.2705
Finland,FIN,2014,70-74,719.479
Finland,FIN,2015,70-74,677.4649
Finland,FIN,2016,70-74,734.9649
Finland,FIN,2017,70-74,719.74066
Finland,FIN,2018,70-74,680.6878
Finland,FIN,2019,70-74,704.00696
Finland,FIN,2020,70-74,697.0146
Finland,FIN,2021,70-74,701.3351
France,FRA,1950,70-74,863.47906
France,FRA,1951,70-74,869.43536
France,FRA,1952,70-74,891.42816
France,FRA,1953,70-74,881.8892
France,FRA,1954,70-74,878.8798
France,FRA,1955,70-74,891.60815
France,FRA,1956,70-74,869.5562
France,FRA,1957,70-74,886.6092
France,FRA,1958,70-74,894.2021
France,FRA,1959,70-74,902.1251
France,FRA,1960,70-74,887.60443
France,FRA,1961,70-74,906.9922
France,FRA,1962,70-74,900.7498
France,FRA,1963,70-74,926.8911
France,FRA,1964,70-74,929.6534
France,FRA,1965,70-74,922.1504
France,FRA,1966,70-74,942.92804
France,FRA,1967,70-74,955.5262
France,FRA,1968,70-74,958.2992
France,FRA,1969,70-74,933.72296
France,FRA,1970,70-74,923.5822
France,FRA,1971,70-74,953.9271
France,FRA,1972,70-74,949.9898
France,FRA,1973,70-74,970.2619
France,FRA,1974,70-74,981.43854
France,FRA,1975,70-74,964.87494
France,FRA,1976,70-74,972.005
France,FRA,1977,70-74,967.5017
France,FRA,1978,70-74,970.9818
France,FRA,1979,70-74,973.334
France,FRA,1980,70-74,964.5598
France,FRA,1981,70-74,965.45325
France,FRA,1982,70-74,948.72156
France,FRA,1983,70-74,942.9093
France,FRA,1984,70-74,952.7758
France,FRA,1985,70-74,952.9637
France,FRA,1986,70-74,922.7673
France,FRA,1987,70-74,976.5542
France,FRA,1988,70-74,957.1114
France,FRA,1989,70-74,937.02716
France,FRA,1990,70-74,906.7534
France,FRA,1991,70-74,912.39465
France,FRA,1992,70-74,911.56366
France,FRA,1993,70-74,908.9927
France,FRA,1994,70-74,898.5788
France,FRA,1995,70-74,903.8133
France,FRA,1996,70-74,912.2242
France,FRA,1997,70-74,889.47754
France,FRA,1998,70-74,905.0105
France,FRA,1999,70-74,906.3295
France,FRA,2000,70-74,881.03394
France,FRA,2001,70-74,890.905
France,FRA,2002,70-74,871.3755
France,FRA,2003,70-74,853.1439
France,FRA,2004,70-74,833.31824
France,FRA,2005,70-74,836.2285
France,FRA,2006,70-74,801.658
France,FRA,2007,70-74,782.02106
France,FRA,2008,70-74,773.36066
France,FRA,2009,70-74,759.2042
France,FRA,2010,70-74,745.553
France,FRA,2011,70-74,729.7182
France,FRA,2012,70-74,726.3935
France,FRA,2013,70-74,718.48065
France,FRA,2014,70-74,712.65643
France,FRA,2015,70-74,717.12726
France,FRA,2016,70-74,715.46594
France,FRA,2017,70-74,698.7993
France,FRA,2018,70-74,678.4494
France,FRA,2019,70-74,658.4568
France,FRA,2020,70-74,663.72156
French Guiana,GUF,1968,70-74,426.13635
French Guiana,GUF,1969,70-74,543.4783
French Guiana,GUF,1970,70-74,656.16797
French Guiana,GUF,1971,70-74,514.1388
French Guiana,GUF,1972,70-74,0.0
French Guiana,GUF,1973,70-74,753.76886
French Guiana,GUF,1974,70-74,620.3474
French Guiana,GUF,1975,70-74,1346.3893
French Guiana,GUF,1976,70-74,622.665
French Guiana,GUF,1977,70-74,1513.2408
French Guiana,GUF,1978,70-74,879.397
French Guiana,GUF,1979,70-74,333.33334
French Guiana,GUF,2001,70-74,725.76465
French Guiana,GUF,2002,70-74,365.34448
French Guiana,GUF,2003,70-74,632.9114
French Guiana,GUF,2004,70-74,690.3877
French Guiana,GUF,2005,70-74,811.6883
French Guiana,GUF,2006,70-74,542.59357
French Guiana,GUF,2007,70-74,826.4463
French Guiana,GUF,2008,70-74,888.3953
French Guiana,GUF,2009,70-74,753.9042
French Guiana,GUF,2010,70-74,995.0249
French Guiana,GUF,2011,70-74,273.65128
French Guiana,GUF,2012,70-74,945.62646
French Guiana,GUF,2013,70-74,384.07822
French Guiana,GUF,2014,70-74,478.01147
French Guiana,GUF,2015,70-74,539.4067
French Guiana,GUF,2016,70-74,538.85425
Georgia,GEO,1981,70-74,538.58026
Georgia,GEO,1982,70-74,515.44836
Georgia,GEO,1985,70-74,507.2569
Georgia,GEO,1986,70-74,510.49475
Georgia,GEO,1987,70-74,517.2956
Georgia,GEO,1988,70-74,481.2398
Georgia,GEO,1989,70-74,456.30252
Georgia,GEO,1990,70-74,428.25607
Georgia,GEO,1991,70-74,383.3622
Georgia,GEO,1992,70-74,303.71353
Georgia,GEO,1994,70-74,266.75558
Georgia,GEO,1995,70-74,245.25833
Georgia,GEO,1996,70-74,292.7769
Georgia,GEO,1997,70-74,342.53452
Georgia,GEO,1998,70-74,436.39682
Georgia,GEO,1999,70-74,474.33627
Georgia,GEO,2000,70-74,483.3906
Georgia,GEO,2001,70-74,456.09064
Georgia,GEO,2004,70-74,546.6586
Georgia,GEO,2005,70-74,399.6345
Georgia,GEO,2006,70-74,477.94995
Georgia,GEO,2007,70-74,397.84335
Georgia,GEO,2009,70-74,433.56287
Georgia,GEO,2010,70-74,259.18762
Georgia,GEO,2011,70-74,396.18954
Georgia,GEO,2012,70-74,463.54166
Georgia,GEO,2013,70-74,441.12372
Georgia,GEO,2014,70-74,620.0632
Georgia,GEO,2015,70-74,632.4111
Georgia,GEO,2016,70-74,682.85834
Georgia,GEO,2017,70-74,708.8993
Georgia,GEO,2018,70-74,708.3073
Georgia,GEO,2019,70-74,783.28784
Georgia,GEO,2020,70-74,807.4519
Georgia,GEO,2021,70-74,768.8328
Germany,DEU,1990,70-74,947.8381
Germany,DEU,1991,70-74,967.18774
Germany,DEU,1992,70-74,957.63934
Germany,DEU,1993,70-74,979.75244
Germany,DEU,1994,70-74,979.6496
Germany,DEU,1995,70-74,955.33417
Germany,DEU,1996,70-74,938.8879
Germany,DEU,1997,70-74,921.338
Germany,DEU,1998,70-74,929.6247
Germany,DEU,1999,70-74,928.6812
Germany,DEU,2000,70-74,925.8003
Germany,DEU,2001,70-74,909.8848
Germany,DEU,2002,70-74,905.5256
Germany,DEU,2003,70-74,895.0412
Germany,DEU,2004,70-74,866.49414
Germany,DEU,2005,70-74,844.8863
Germany,DEU,2006,70-74,829.84534
Germany,DEU,2007,70-74,797.6828
Germany,DEU,2008,70-74,804.4639
Germany,DEU,2009,70-74,787.0211
Germany,DEU,2010,70-74,784.05615
Germany,DEU,2011,70-74,771.9458
Germany,DEU,2012,70-74,769.68085
Germany,DEU,2013,70-74,787.62994
Germany,DEU,2014,70-74,785.2611
Germany,DEU,2015,70-74,787.66815
Germany,DEU,2016,70-74,787.2372
Germany,DEU,2017,70-74,781.577
Germany,DEU,2018,70-74,770.8726
Germany,DEU,2019,70-74,769.47833
Germany,DEU,2020,70-74,745.4693
Greece,GRC,1961,70-74,619.4872
Greece,GRC,1962,70-74,632.73456
Greece,GRC,1963,70-74,673.46936
Greece,GRC,1964,70-74,670.5524
Greece,GRC,1965,70-74,633.86615
Greece,GRC,1966,70-74,674.85547
Greece,GRC,1967,70-74,675.11523
Greece,GRC,1968,70-74,676.816
Greece,GRC,1969,70-74,690.8193
Greece,GRC,1970,70-74,679.58954
Greece,GRC,1971,70-74,681.76953
Greece,GRC,1972,70-74,742.65485
Greece,GRC,1973,70-74,709.1094
Greece,GRC,1974,70-74,767.6172
Greece,GRC,1975,70-74,745.1664
Greece,GRC,1976,70-74,780.84717
Greece,GRC,1977,70-74,783.48346
Greece,GRC,1978,70-74,809.2144
Greece,GRC,1979,70-74,832.9945
Greece,GRC,1980,70-74,788.05884
Greece,GRC,1981,70-74,799.39044
Greece,GRC,1982,70-74,826.2632
Greece,GRC,1983,70-74,819.6721
Greece,GRC,1984,70-74,810.2911
Greece,GRC,1985,70-74,837.76117
Greece,GRC,1986,70-74,828.2512
Greece,GRC,1987,70-74,872.91254
Greece,GRC,1988,70-74,849.726
Greece,GRC,1989,70-74,830.2941
Greece,GRC,1990,70-74,821.98645
Greece,GRC,1991,70-74,798.1141
Greece,GRC,1992,70-74,791.2674
Greece,GRC,1993,70-74,781.8318
Greece,GRC,1994,70-74,784.4104
Greece,GRC,1995,70-74,762.24677
Greece,GRC,1996,70-74,788.1057
Greece,GRC,1997,70-74,816.0597
Greece,GRC,1998,70-74,801.50226
Greece,GRC,1999,70-74,830.56024
Greece,GRC,2000,70-74,824.9625
Greece,GRC,2001,70-74,787.58514
Greece,GRC,2002,70-74,789.73773
Greece,GRC,2003,70-74,752.7335
Greece,GRC,2004,70-74,754.3152
Greece,GRC,2005,70-74,742.2884
Greece,GRC,2006,70-74,720.0357
Greece,GRC,2007,70-74,737.70154
Greece,GRC,2008,70-74,752.18933
Greece,GRC,2009,70-74,725.17303
Greece,GRC,2010,70-74,700.6175
Greece,GRC,2011,70-74,682.19183
Greece,GRC,2012,70-74,711.79456
Greece,GRC,2013,70-74,721.37616
Greece,GRC,2014,70-74,751.6062
Greece,GRC,2015,70-74,745.536
Greece,GRC,2016,70-74,731.13855
Greece,GRC,2017,70-74,741.188
Greece,GRC,2018,70-74,778.0696
Greece,GRC,2019,70-74,754.26306
Greece,GRC,2020,70-74,756.98083
Grenada,GRD,1985,70-74,1068.0157
Grenada,GRD,1988,70-74,150.0
Grenada,GRD,1989,70-74,493.71634
Grenada,GRD,1990,70-74,600.0
Grenada,GRD,1991,70-74,631.5789
Grenada,GRD,1992,70-74,354.60992
Grenada,GRD,1993,70-74,321.98712
Grenada,GRD,1994,70-74,510.20407
Grenada,GRD,1995,70-74,593.0657
Grenada,GRD,1996,70-74,794.35126
Grenada,GRD,2001,70-74,479.04193
Grenada,GRD,2002,70-74,314.96063
Grenada,GRD,2003,70-74,738.15076
Grenada,GRD,2004,70-74,1076.509
Grenada,GRD,2005,70-74,992.3664
Grenada,GRD,2006,70-74,754.717
Grenada,GRD,2007,70-74,818.4524
Grenada,GRD,2008,70-74,841.8741
Grenada,GRD,2009,70-74,1042.041
Grenada,GRD,2010,70-74,669.24976
Grenada,GRD,2011,70-74,684.9315
Grenada,GRD,2012,70-74,700.58997
Grenada,GRD,2013,70-74,714.2857
Grenada,GRD,2014,70-74,837.45715
Grenada,GRD,2015,70-74,686.2371
Grenada,GRD,2016,70-74,1145.0382
Grenada,GRD,2017,70-74,1174.2424
Grenada,GRD,2018,70-74,709.21985
Grenada,GRD,2019,70-74,915.4156
Grenada,GRD,2020,70-74,823.7822
Grenada,GRD,2021,70-74,880.59174
Guadeloupe,GLP,1974,70-74,614.1947
Guadeloupe,GLP,1981,70-74,730.47107
Guadeloupe,GLP,2000,70-74,653.78326
Guadeloupe,GLP,2001,70-74,677.0099
Guadeloupe,GLP,2002,70-74,656.8744
Guadeloupe,GLP,2003,70-74,723.3592
Guadeloupe,GLP,2004,70-74,562.7078
Guadeloupe,GLP,2005,70-74,814.949
Guadeloupe,GLP,2006,70-74,781.759
Guadeloupe,GLP,2007,70-74,786.07526
Guadeloupe,GLP,2008,70-74,769.11005
Guadeloupe,GLP,2009,70-74,503.85526
Guadeloupe,GLP,2010,70-74,621.76166
Guadeloupe,GLP,2011,70-74,616.51373
Guadeloupe,GLP,2012,70-74,554.80475
Guadeloupe,GLP,2013,70-74,508.56903
Guadeloupe,GLP,2014,70-74,609.7974
Guadeloupe,GLP,2015,70-74,541.24554
Guadeloupe,GLP,2016,70-74,599.4006
Guatemala,GTM,1963,70-74,286.06964
Guatemala,GTM,1964,70-74,285.7143
Guatemala,GTM,1965,70-74,356.2874
Guatemala,GTM,1966,70-74,259.63446
Guatemala,GTM,1967,70-74,249.29732
Guatemala,GTM,1968,70-74,313.6117
Guatemala,GTM,1969,70-74,282.07483
Guatemala,GTM,1970,70-74,299.97214
Guatemala,GTM,1971,70-74,309.42508
Guatemala,GTM,1974,70-74,365.61264
Guatemala,GTM,1975,70-74,292.28687
Guatemala,GTM,1976,70-74,262.01807
Guatemala,GTM,1977,70-74,318.61792
Guatemala,GTM,1978,70-74,338.57867
Guatemala,GTM,1979,70-74,359.91666
Guatemala,GTM,1980,70-74,381.11795
Guatemala,GTM,1981,70-74,395.56448
Guatemala,GTM,1984,70-74,467.69232
Guatemala,GTM,1986,70-74,283.69553
Guatemala,GTM,1987,70-74,316.01535
Guatemala,GTM,1988,70-74,361.68872
Guatemala,GTM,1989,70-74,343.3591
Guatemala,GTM,1990,70-74,303.9267
Guatemala,GTM,1991,70-74,358.11694
Guatemala,GTM,1992,70-74,307.60123
Guatemala,GTM,1993,70-74,347.9905
Guatemala,GTM,1994,70-74,496.98938
Guatemala,GTM,1995,70-74,443.22537
Guatemala,GTM,1996,70-74,352.10352
Guatemala,GTM,1997,70-74,438.33533
Guatemala,GTM,1998,70-74,472.7069
Guatemala,GTM,1999,70-74,423.17166
Guatemala,GTM,2000,70-74,472.03775
Guatemala,GTM,2001,70-74,465.9865
Guatemala,GTM,2002,70-74,449.50925
Guatemala,GTM,2003,70-74,467.20514
Guatemala,GTM,2004,70-74,486.17062
Guatemala,GTM,2005,70-74,473.75183
Guatemala,GTM,2006,70-74,465.6034
Guatemala,GTM,2007,70-74,451.51782
Guatemala,GTM,2008,70-74,457.28906
Guatemala,GTM,2009,70-74,471.6584
Guatemala,GTM,2010,70-74,486.4715
Guatemala,GTM,2011,70-74,434.7447
Guatemala,GTM,2012,70-74,472.57037
Guatemala,GTM,2013,70-74,491.29474
Guatemala,GTM,2014,70-74,461.85846
Guatemala,GTM,2015,70-74,449.52786
Guatemala,GTM,2016,70-74,435.50146
Guatemala,GTM,2017,70-74,450.2412
Guatemala,GTM,2018,70-74,465.15784
Guatemala,GTM,2019,70-74,469.61115
Guatemala,GTM,2020,70-74,472.83994
Guatemala,GTM,2021,70-74,460.07104
Guyana,GUY,1977,70-74,377.77777
Guyana,GUY,1979,70-74,320.0
Guyana,GUY,1984,70-74,366.66666
Guyana,GUY,1988,70-74,487.80487
Guyana,GUY,1989,70-74,591.716
Guyana,GUY,1990,70-74,603.23553
Guyana,GUY,1991,70-74,461.77527
Guyana,GUY,1992,70-74,344.33627
Guyana,GUY,1993,70-74,398.98038
Guyana,GUY,1994,70-74,392.90643
Guyana,GUY,1995,70-74,346.52945
Guyana,GUY,1996,70-74,390.29535
Guyana,GUY,1997,70-74,419.30975
Guyana,GUY,1998,70-74,285.8085
Guyana,GUY,1999,70-74,357.30237
Guyana,GUY,2001,70-74,630.30023
Guyana,GUY,2002,70-74,457.69275
Guyana,GUY,2003,70-74,611.21765
Guyana,GUY,2004,70-74,624.92487
Guyana,GUY,2005,70-74,540.85834
Guyana,GUY,2006,70-74,464.95407
Guyana,GUY,2007,70-74,555.9795
Guyana,GUY,2008,70-74,555.17004
Guyana,GUY,2009,70-74,464.98904
Guyana,GUY,2010,70-74,382.3095
Guyana,GUY,2011,70-74,497.55588
Guyana,GUY,2012,70-74,340.29248
Guyana,GUY,2013,70-74,444.6201
Guyana,GUY,2014,70-74,597.38385
Guyana,GUY,2015,70-74,566.6869
Guyana,GUY,2016,70-74,401.68326
Guyana,GUY,2017,70-74,521.10474
Guyana,GUY,2018,70-74,491.41965
Guyana,GUY,2019,70-74,434.28735
Hong Kong,HKG,1955,70-74,352.32843
Hong Kong,HKG,1956,70-74,333.7441
Hong Kong,HKG,1957,70-74,476.77637
Hong Kong,HKG,1958,70-74,457.2721
Hong Kong,HKG,1959,70-74,563.08844
Hong Kong,HKG,1960,70-74,535.15625
Hong Kong,HKG,1961,70-74,494.9495
Hong Kong,HKG,1962,70-74,617.8344
Hong Kong,HKG,1963,70-74,641.3374
Hong Kong,HKG,1964,70-74,780.05865
Hong Kong,HKG,1965,70-74,703.91064
Hong Kong,HKG,1966,70-74,741.3333
Hong Kong,HKG,1967,70-74,725.6858
Hong Kong,HKG,1968,70-74,677.4194
Hong Kong,HKG,1969,70-74,677.28235
Hong Kong,HKG,1970,70-74,666.6667
Hong Kong,HKG,1971,70-74,796.33026
Hong Kong,HKG,1972,70-74,741.99286
Hong Kong,HKG,1973,70-74,795.1807
Hong Kong,HKG,1974,70-74,767.1692
Hong Kong,HKG,1975,70-74,808.5443
Hong Kong,HKG,1976,70-74,875.90186
Hong Kong,HKG,1977,70-74,830.26874
Hong Kong,HKG,1978,70-74,972.4138
Hong Kong,HKG,1979,70-74,906.9463
Hong Kong,HKG,1980,70-74,937.8882
Hong Kong,HKG,1981,70-74,874.4813
Hong Kong,HKG,1982,70-74,866.4047
Hong Kong,HKG,1983,70-74,953.27106
Hong Kong,HKG,1984,70-74,957.9982
Hong Kong,HKG,1985,70-74,946.1539
Hong Kong,HKG,1986,70-74,991.17175
Hong Kong,HKG,1987,70-74,993.0502
Hong Kong,HKG,1988,70-74,913.273
Hong Kong,HKG,1989,70-74,977.10486
Hong Kong,HKG,1990,70-74,976.3838
Hong Kong,HKG,1991,70-74,989.9642
Hong Kong,HKG,1992,70-74,976.9874
Hong Kong,HKG,1993,70-74,1032.4983
Hong Kong,HKG,1994,70-74,982.44476
Hong Kong,HKG,1995,70-74,907.9346
