Entity,Code,Year,"Age-standardized deaths from bladder cancer in both sexes per 100,000 people","Age-standardized deaths from colon and rectum cancers in both sexes per 100,000 people","Age-standardized deaths from pancreas cancer in both sexes per 100,000 people","Age-standardized deaths from breast cancer in both sexes per 100,000 people","Age-standardized deaths from corpus uteri cancer in both sexes per 100,000 people","Age-standardized deaths from kidney cancer in both sexes per 100,000 people","Age-standardized deaths from oesophagus cancer in both sexes per 100,000 people","Age-standardized deaths from melanoma and other skin cancers in both sexes per 100,000 people","Age-standardized deaths from prostate cancer in both sexes per 100,000 people","Age-standardized deaths from thyroid cancer in both sexes per 100,000 people","Age-standardized deaths from testicular cancer in both sexes per 100,000 people","Age-standardized deaths from trachea, bronchus, lung cancers in both sexes per 100,000 people","Age-standardized deaths from mouth and oropharynx cancers in both sexes per 100,000 people","Age-standardized deaths from ovary cancer in both sexes per 100,000 people","Age-standardized deaths from larynx cancer in both sexes per 100,000 people","Age-standardized deaths from gallbladder and biliary tract cancer in both sexes per 100,000 people","Age-standardized deaths from cervix uteri cancer in both sexes per 100,000 people","Age-standardized deaths from stomach cancer in both sexes per 100,000 people","Age-standardized deaths from brain and nervous system cancers in both sexes per 100,000 people","Age-standardized deaths from liver cancer in both sexes per 100,000 people",Continent
Puerto Rico,PRI,1998,1.5577172,10.404624,,8.274489,1.7455974,,4.150618,0.48881707,10.167135,,,12.954846,3.270921,,2.1232767,,1.476517,6.3729568,,1.1924427,North America
Puerto Rico,PRI,1999,1.9988912,10.381681,3.8872783,7.9747734,1.755609,1.3568561,3.7411563,0.94910127,8.549809,0.12213975,0.13626313,11.754811,2.6316404,1.8430661,1.6755623,0.43411586,1.1799457,5.593807,2.1953282,4.842859,North America
Puerto Rico,PRI,2000,1.8868353,10.37699,3.908126,7.604674,1.4802185,1.4156075,3.1648474,1.0444338,8.920573,0.28943568,0.16408898,12.3599415,2.9347193,1.5900657,1.7033867,0.6924816,1.2834026,5.3474054,1.7967573,5.5261784,North America
Puerto Rico,PRI,2001,1.6667325,11.762759,4.0541615,7.9278426,2.1257894,1.500318,3.3380744,0.81208396,7.931248,0.17864984,0.10362588,12.092972,2.9398546,1.7196659,1.3550164,0.47603613,0.7894189,5.5792255,1.6721712,5.9997773,North America
Puerto Rico,PRI,2002,1.6339033,10.601883,3.6917288,8.574139,1.689632,1.2856855,3.2098527,0.9542398,9.203516,0.3155816,0.09594944,10.537728,3.0083566,1.7353978,1.3660728,0.40690848,1.2843919,5.480268,1.4246446,4.693467,North America
Puerto Rico,PRI,2003,1.8013194,11.959702,3.4674203,8.475333,1.9743568,1.1833556,3.2505963,0.7448563,7.589758,0.29017618,0.08687948,11.617611,2.8698454,2.1176903,1.3703295,0.43286803,1.3125025,4.5804553,1.311743,5.4900837,North America
Puerto Rico,PRI,2004,1.7878449,11.9764185,3.7610226,9.046001,1.8798549,1.6616954,2.5898528,0.83916014,8.014045,0.26637316,0.16518241,11.239372,2.9669225,1.8661608,1.1449819,0.4683848,1.1248521,5.4234414,1.4937811,5.2333055,North America
Puerto Rico,PRI,2005,1.7519803,11.598967,4.2028074,7.6711297,1.3630795,1.3884708,2.7449515,1.0177003,7.9896083,0.1784443,0.13757624,10.697151,2.7719238,2.045882,1.1204208,0.51998335,1.1585428,4.4674344,1.5269148,4.524618,North America
Puerto Rico,PRI,2006,1.4365256,11.861884,3.4389076,8.501965,2.02411,1.5202703,2.263043,0.84627295,7.9488626,0.21192463,0.1193645,11.797138,2.495172,1.921186,1.1036739,0.45791402,0.98350495,4.4664826,1.2403312,5.166931,North America
Puerto Rico,PRI,2007,1.6564609,11.797236,4.1665664,8.58674,2.0878832,1.3384296,2.5289512,0.9495568,7.7131267,0.20130125,0.19602649,11.660061,2.4828138,1.8166057,1.3362508,0.46376568,1.0236416,3.8630362,1.5005693,5.344716,North America
Puerto Rico,PRI,2008,1.7053609,11.495214,4.0350046,8.663295,1.9141377,1.5979235,2.1931345,1.0497595,8.025754,0.22653797,0.12681434,10.8934355,2.5710459,1.7689856,1.2329593,0.3533659,0.96065646,3.8129075,1.9592896,6.015278,North America
Puerto Rico,PRI,2009,1.8388292,13.218972,4.5038376,8.98029,1.6199298,1.1994203,2.5290298,0.94800717,7.7989235,0.29050636,0.07047363,11.267708,2.1938224,1.5558218,0.67995775,0.4223075,1.2324582,3.760459,2.0539684,5.659724,North America
Puerto Rico,PRI,2010,1.8470825,12.205961,4.6489973,8.150369,2.2132988,1.5745704,2.3974917,1.17846,7.9436183,0.22025454,0.13218364,11.1829405,2.2056952,1.9646873,0.7814006,0.40872464,1.323956,3.3558073,1.7678531,5.1898775,North America
Puerto Rico,PRI,2011,2.218213,11.785698,5.0149045,8.591231,1.695645,1.3025434,1.5782531,0.73916817,7.1471453,0.1757571,0.09526175,10.707383,2.317839,1.6705252,0.8361832,0.15895583,1.2955607,3.6511881,2.3307,5.7239513,North America
Puerto Rico,PRI,2012,1.9238747,11.818961,5.403475,8.515235,2.2180917,1.1225537,2.0296628,0.8474187,7.451263,0.22036725,0.2570199,11.158251,2.3181517,2.0077105,0.8907409,0.3092485,1.0614756,3.763874,1.9037367,5.531981,North America
Puerto Rico,PRI,2013,1.7292775,11.282643,5.035362,8.101287,1.6671121,1.4430069,2.1455672,0.9148521,6.3573656,0.28766903,0.11819068,10.266898,2.3656662,1.925054,0.65934414,0.41716692,1.3058137,3.5292888,2.1702921,5.635649,North America
Puerto Rico,PRI,2014,1.8189372,12.709891,5.068757,8.538491,2.056741,1.3186419,2.0179183,1.0575317,6.921404,0.23405652,0.21693458,10.550932,1.8365326,1.978728,0.75085855,0.3014854,1.0610023,3.6829648,2.502124,5.0192127,North America
Puerto Rico,PRI,2015,1.4767257,10.845705,5.344387,8.030694,2.3665836,1.8732778,1.7248888,0.803398,6.408769,0.27585414,0.10487282,9.718249,2.6623044,1.8561125,0.87985957,0.35351518,1.0763224,3.5701709,1.8613315,6.0397663,North America
Puerto Rico,PRI,2016,1.6132172,11.533869,4.538627,8.454518,2.5408568,1.5179168,1.760075,0.896121,6.2387795,0.35058403,0.22889826,8.561802,2.0152395,1.8151778,0.8355352,0.36486453,1.0951884,2.7281313,2.1178536,5.39467,North America
Puerto Rico,PRI,2017,1.5659884,10.962059,5.310074,8.261108,1.8483728,1.0820051,1.674665,0.92530805,6.099546,0.33185473,0.07999471,8.809955,2.1661184,1.7604891,0.7622732,0.38953224,0.94663596,2.753012,1.8659325,4.9307055,North America
Puerto Rico,PRI,2021,1.60848,9.465397,5.5033355,6.7387066,2.0482566,1.323605,1.4045795,1.0585365,5.571856,0.3468323,0.32839212,8.806079,1.9142703,1.5180666,0.61680186,0.30072707,1.1309645,2.1953464,2.0715177,5.8093963,North America
Puerto Rico,PRI,1961,,7.842176,,4.2631927,6.3247437,,12.52847,1.7206024,5.4166307,,,10.393427,8.624065,,,,6.1540337,29.915882,,,North America
Puerto Rico,PRI,1962,,7.0451818,,4.1581764,4.6504164,,12.506225,1.668593,5.7278314,,,7.90694,6.1608176,,,,5.8905044,22.468536,,,North America
Puerto Rico,PRI,1963,,6.8207407,,3.9093416,6.2679057,,13.75276,1.2895715,6.367381,,,9.269003,7.544128,,,,4.447705,24.30745,,,North America
Puerto Rico,PRI,1964,,6.634366,,3.7460408,5.831509,,12.500749,0.9126557,6.608387,,,9.055272,6.664242,,,,4.260974,24.434422,,,North America
Puerto Rico,PRI,1965,,7.533494,,3.9398632,4.6606627,,12.634001,0.73519397,5.9186707,,,8.842449,6.2080903,,,,3.5351515,24.874071,,,North America
Puerto Rico,PRI,1966,,6.8869524,,4.8688884,6.598536,,12.998484,0.69019693,6.6329174,,,9.904479,7.58532,,,,3.7769635,24.228138,,,North America
Puerto Rico,PRI,1969,,7.496227,,5.2031627,4.137322,,10.510012,0.87730974,7.618457,,,11.296654,6.690453,,,,3.539231,19.69214,,,North America
Puerto Rico,PRI,1970,,7.6240425,,5.642586,5.1885204,,13.74021,0.4663737,7.73859,,,11.385507,6.95885,,,,3.1367335,19.668816,,,North America
Puerto Rico,PRI,1971,,7.1193604,,4.7462764,5.000494,,9.590529,0.88714933,7.6438937,,,11.250612,8.400074,,,,3.5242543,18.701345,,,North America
Puerto Rico,PRI,1972,,8.55966,,5.01934,4.5997143,,10.858182,0.7823923,8.562142,,,12.70156,7.4145393,,,,2.8677678,17.595882,,,North America
Puerto Rico,PRI,1973,,8.494158,,5.814989,5.272031,,10.616067,1.2156667,7.3145056,,,11.793107,7.18205,,,,2.5309467,16.11979,,,North America
Puerto Rico,PRI,1974,,8.995866,,6.448733,3.9856777,,12.06758,0.62596476,8.302722,,,13.465641,7.9878263,,,,3.301125,19.019484,,,North America
Puerto Rico,PRI,1975,,8.890959,,6.606856,4.1106443,,11.954424,0.82135683,10.21826,,,14.21375,6.674912,,,,3.0049448,18.212942,,,North America
Puerto Rico,PRI,1976,,10.2043495,,5.977398,3.7898128,,11.672866,0.5472884,9.372915,,,12.940835,6.8901505,,,,2.1833146,16.530664,,,North America
Puerto Rico,PRI,1977,,9.9559,,5.6143465,3.25134,,10.729005,0.66984373,9.301121,,,12.864461,7.249457,,,,2.197818,16.872427,,,North America
Qatar,QAT,1995,2.5504904,6.6873026,5.0270743,6.8582897,0.0,1.312483,5.2448864,0.6594049,0.0,1.4165584,0.28245726,12.193933,0.6594049,1.9346502,0.0,4.0924525,0.0,3.5678492,4.711329,8.053226,Asia
Qatar,QAT,2001,0.54605454,5.9467096,2.2274349,2.9016533,0.9804791,0.8708528,1.5265337,0.0,3.2405708,3.7431905,0.0,7.448258,1.5989399,0.25686276,0.9804791,1.5989399,2.103002,3.942311,3.986043,5.2672014,Asia
Qatar,QAT,2004,5.0008445,5.9574122,1.5867882,5.5676265,0.99778676,0.8285263,4.536752,0.0,2.525645,0.14281236,0.0,9.594772,1.2867407,0.15002374,0.0,0.0,0.4258751,4.3713064,1.6335018,3.5037966,Asia
Qatar,QAT,2005,1.9367425,4.656385,3.9139864,4.0677066,0.1256727,2.0906293,4.8279,0.71015424,1.1346037,0.1256727,0.07756409,8.568454,1.3004664,1.4775562,3.1020544,4.746995,0.07237202,5.0555215,1.0235102,12.423761,Asia
Qatar,QAT,2006,1.269811,4.8564277,2.109612,4.5346994,1.6909194,1.7519774,2.9582171,0.0,0.3375034,0.0,0.0,7.9849796,0.8318819,1.4020519,3.2797027,2.193563,0.5181765,7.3744693,2.5540457,5.776903,Asia
Qatar,QAT,2007,1.1159062,6.8542805,1.9570646,5.4192214,0.10617142,2.6529171,1.8454587,0.0,3.4468265,0.7322265,0.0,4.653511,1.4452668,2.3131218,3.7104816,1.2220777,0.9558457,4.021751,0.30139464,5.6601048,Asia
Qatar,QAT,2008,3.8774621,5.638574,2.5060766,3.951323,1.3906862,1.27006,0.36321992,0.0,4.3400197,0.0,0.0,12.709167,1.7558789,0.8396168,0.91716915,0.0,0.77215827,2.6274137,0.12414434,6.2695217,Asia
Qatar,QAT,2009,0.5868918,3.2927666,5.2791996,5.7316647,0.0,0.0815493,0.09642394,0.03156616,6.779129,0.12182826,0.0,8.025752,0.9454944,2.1184633,1.7803853,0.6549795,0.36259654,5.1081448,3.6749024,7.0934553,Asia
Qatar,QAT,2010,4.0720644,9.177383,3.1779895,3.6590033,0.5944478,0.03371724,1.7779021,0.0,3.5120704,0.12386608,0.0,11.441641,0.17194928,2.844017,1.2719657,0.5945667,0.14970092,4.28196,0.79551464,8.70403,Asia
Qatar,QAT,2011,1.326546,6.0857024,2.5409937,5.449267,1.6626062,1.7339487,3.8101919,0.0,2.8292096,0.7048263,0.0,7.066393,0.7472609,0.60010034,0.0,0.5687082,0.60010034,2.4509234,0.815067,7.8584127,Asia
Qatar,QAT,2012,1.0982554,3.9855967,3.9722185,5.1769633,1.0704783,0.6826995,0.4069441,0.0,4.403593,1.9146686,0.0,5.8440957,0.5635751,1.5022169,0.0,0.0,0.0,4.2853103,0.7312218,6.9742785,Asia
Qatar,QAT,2013,2.6002638,8.547238,1.9572867,5.542763,1.9081486,1.2165754,1.6682166,0.0,3.8034973,0.90577245,0.0,8.932256,0.5406581,1.5046734,0.0,0.0,0.39945653,2.024851,0.31404528,6.9351616,Asia
Qatar,QAT,2014,2.6997237,10.419827,3.1013007,6.5146747,1.8801608,0.6239614,1.483335,0.12933663,3.8418512,0.0,0.0,6.458604,0.33573702,1.6876488,0.0,0.23039138,0.14979517,0.8908391,0.52358097,5.8393,Asia
Qatar,QAT,2015,1.4425806,6.818654,1.1585284,5.136153,0.7228256,1.3100753,0.5161578,0.57942396,3.540355,0.0,0.0,6.435174,2.090346,0.41091698,0.0,0.31921202,0.5117828,2.7876465,1.1248945,8.3179245,Asia
Qatar,QAT,2016,0.37037036,7.3447146,2.990638,5.7481384,0.17245404,0.54021156,0.17452776,0.5261628,2.0386655,0.03297417,0.0,3.4424124,1.3595754,0.778576,0.7934515,1.4613665,0.03906645,1.8576969,3.1611743,6.0915713,Asia
Qatar,QAT,2017,2.5253966,4.151699,1.7326415,4.0730143,2.1093543,0.6545777,0.98440546,0.18504895,2.1809797,0.0,0.0253406,6.8911915,0.04140424,1.6189635,0.7041171,1.2246245,0.16263486,1.5914377,1.4674777,4.648656,Asia
Qatar,QAT,2019,1.5227743,5.292006,3.517578,4.1308966,0.57980263,0.31329936,1.0438612,0.12534574,2.5655577,0.5231003,0.0,3.8942626,0.46104687,1.3336378,0.40189126,0.11875578,0.25485396,2.0450592,0.91999424,1.956818,Asia
Qatar,QAT,2020,0.8221847,5.598336,3.8001587,4.553186,2.2156005,0.45266643,0.42979383,0.17182398,3.069654,0.16647284,0.0203545,4.175,0.5177091,0.36817747,0.0,0.8018337,0.7418348,2.2326317,2.02113,3.16354,Asia
Qatar,QAT,2021,1.5607775,3.5145566,1.8496932,3.123951,0.82454985,0.18863916,0.03264629,0.36988387,2.3921344,0.74539083,0.0,2.7818398,1.5201207,0.8022507,0.0,0.41814107,0.31487197,0.84478164,0.91191775,3.2757497,Asia
Reunion,REU,2001,3.656029,7.0579,5.287967,6.695392,2.289252,0.66131854,7.1514773,0.42600098,7.5784163,1.1264813,0.12187905,16.863195,5.743064,2.1531198,2.1353652,2.401821,1.6540211,9.592402,2.197932,4.7606673,Africa
Reunion,REU,2002,2.0721939,8.541768,5.020105,8.452581,2.3984215,1.4810543,9.012594,0.77967256,6.576317,0.7214296,0.0,18.40743,6.6765423,1.3820978,2.1453764,2.0998795,2.2638695,9.658603,1.5200655,4.3717437,Africa
Reunion,REU,2003,1.7189624,8.779532,4.322641,7.3369646,2.7752283,1.8185911,6.5770307,1.2995117,7.8249307,0.2833374,0.0,22.89011,5.6354613,0.9022176,1.6711689,1.3437084,2.3692205,8.881146,2.2506258,5.1647887,Africa
Reunion,REU,2004,2.5096831,10.037024,5.0434613,6.2234883,2.9445577,1.0045644,6.403179,1.3902501,8.770413,0.44737878,0.0,17.692268,7.5933795,2.3590734,1.5193098,2.4888263,2.5277073,9.3088455,2.6987326,3.6799629,Africa
Reunion,REU,2005,2.390504,11.24876,4.2703304,7.806357,2.7535093,1.4823242,7.3330317,0.8260233,8.586991,0.26236293,0.0,19.763397,7.3104153,1.6372017,1.4003466,1.6920601,1.1837715,10.730257,2.400921,5.6300225,Africa
Reunion,REU,2006,2.238105,8.8628645,5.4292474,6.34766,2.894573,1.4603876,5.6967106,1.691517,6.820885,0.2567897,0.12722827,19.762814,5.8002634,0.9928448,0.9262966,2.6422803,1.8375298,9.852273,1.9624984,4.314879,Africa
Reunion,REU,2007,2.7612586,10.062624,5.8946724,6.4951005,0.80157995,0.8057054,4.9157786,1.5622237,5.5846786,0.23481308,0.0,17.687439,6.2581563,1.3193789,1.9334999,3.0066953,1.8333583,9.310814,2.348652,5.9105964,Africa
Reunion,REU,2008,1.6268939,10.456979,5.8338504,6.2944684,2.1869628,1.0533253,3.4488666,0.31894776,8.309096,0.249384,0.0,22.180046,5.010891,1.9572183,0.628881,1.4143844,1.5221908,10.019808,2.3885725,5.776403,Africa
Reunion,REU,2009,3.1811438,9.845532,4.7290683,7.2549,1.4447937,1.4230014,4.6028132,0.8771348,6.4701767,0.0,0.0,19.607216,4.731312,2.2458422,1.2097569,1.6417062,1.3134458,8.201715,2.2950351,4.780253,Africa
Reunion,REU,2010,2.259813,9.570807,5.7499022,6.8270593,1.3502424,1.8375827,4.606638,1.1397642,6.4151025,0.59672093,0.0,20.040699,4.2369075,1.446979,1.9199432,1.0945419,2.3296483,7.6736703,2.0779433,5.292637,Africa
Reunion,REU,2011,2.1195827,11.235199,4.773095,4.9788647,2.047009,0.76280975,3.142316,1.0388484,6.149427,0.3337756,0.0,18.403885,3.6686158,2.433314,1.3960831,1.7086775,1.3073308,6.7802596,2.0345604,5.850042,Africa
Reunion,REU,2012,2.2060096,8.767598,6.2628336,5.4991736,2.651695,1.9869543,4.0339246,1.2527617,7.689139,0.21983488,0.2962698,17.64767,3.4869506,1.3831979,1.349342,1.569971,1.7304113,8.102285,1.5560477,6.069071,Africa
Reunion,REU,2013,1.8464631,10.529971,3.5657816,6.14399,2.6724362,1.9017154,4.0396504,0.97134846,4.6531143,0.0,0.0,16.034048,3.9014564,1.4562919,1.1902174,1.5309407,1.5753127,6.2516174,2.5761168,6.089683,Africa
Reunion,REU,2014,1.8482813,10.811321,6.509275,7.9420195,2.3914006,1.9753177,3.9397328,1.4063106,6.772968,0.4792777,0.10848987,18.965384,4.243452,1.5841863,0.80334485,1.5270138,1.10797,6.537903,2.7702084,6.820559,Africa
Reunion,REU,2015,2.1012087,13.357694,5.3867626,5.91234,2.1942096,1.3089732,2.2414134,1.0181307,4.937711,0.39515045,0.0,18.657145,3.2430127,2.2364058,0.89493954,0.8457336,1.6303983,4.9277964,2.556687,6.1085033,Africa
Reunion,REU,2016,1.6959269,12.233731,6.2630415,7.829492,2.175641,1.0370405,3.4191136,0.99888086,5.7628174,0.17898855,0.0,16.291414,3.841411,1.951479,1.3065982,0.9240627,1.4346197,5.369717,2.6647615,6.339685,Africa
Romania,ROU,1980,2.6639197,8.174258,4.827468,7.155133,3.6254327,,1.0662237,1.6552466,4.205084,,0.2221946,20.076475,2.6373515,2.144877,2.9926982,,4.9216595,19.733866,2.507441,1.8049392,Europe
Romania,ROU,1981,2.8598135,8.17664,4.443831,7.2418537,3.275316,,1.0709258,1.6712936,3.910522,,0.2906894,19.339397,2.7547958,2.252053,2.3048809,,5.5266185,17.459814,3.088317,1.1524373,Europe
Romania,ROU,1982,2.79926,7.977816,4.498177,7.5307484,2.984448,,0.9011951,1.9583087,3.5043645,,0.2741649,19.418056,2.690867,2.583197,2.728323,,5.5648575,16.85786,3.0655894,1.3847128,Europe
