Entity,Code,Year,"Age-standardized deaths from malignant neoplasms in males per 100,000 people","Age-standardized deaths from malignant neoplasms in females per 100,000 people"
Switzerland,CHE,2013,126.15964,81.89679
Switzerland,CHE,2014,122.987785,80.58166
Switzerland,CHE,2015,123.68424,81.31495
Switzerland,CHE,2016,117.47353,81.034966
Switzerland,CHE,2017,116.1492,78.059685
Switzerland,CHE,2018,114.03103,77.882774
Switzerland,CHE,2019,107.3732,75.84965
Switzerland,CHE,2020,101.47279,72.653114
Switzerland,CHE,2021,99.30592,70.07259
Syria,SYR,1998,29.31841,20.156382
Syria,SYR,1999,42.198456,28.031893
Syria,SYR,2000,37.812923,25.59242
Syria,SYR,2001,29.535305,19.03266
Syria,SYR,2002,31.672712,18.49681
Syria,SYR,2003,32.364212,22.133041
Syria,SYR,2004,35.73708,24.303165
Syria,SYR,2005,29.406435,21.402477
Syria,SYR,2006,27.260279,21.882814
Syria,SYR,2007,32.555347,19.853203
Syria,SYR,2008,39.407444,26.306833
Syria,SYR,2009,38.65435,24.338005
Syria,SYR,2010,46.727657,29.844116
Tajikistan,TJK,1981,112.28592,66.194786
Tajikistan,TJK,1982,112.574905,63.73259
Tajikistan,TJK,1985,121.71704,70.38696
Tajikistan,TJK,1986,114.23556,74.10255
Tajikistan,TJK,1987,117.44462,75.54147
Tajikistan,TJK,1988,120.63499,70.12676
Tajikistan,TJK,1989,118.569214,77.05028
Tajikistan,TJK,1990,113.30861,71.6094
Tajikistan,TJK,1991,115.74124,67.42526
Tajikistan,TJK,1992,97.56983,64.09016
Tajikistan,TJK,1993,95.50861,61.04116
Tajikistan,TJK,1994,76.412865,55.28904
Tajikistan,TJK,1995,63.756485,43.813934
Tajikistan,TJK,1996,60.919106,42.735756
Tajikistan,TJK,1997,63.190727,44.20247
Tajikistan,TJK,1998,63.695274,44.681885
Tajikistan,TJK,1999,68.699165,52.630997
Tajikistan,TJK,2000,60.353745,46.19687
Tajikistan,TJK,2001,61.74816,50.087948
Tajikistan,TJK,2002,74.7207,57.031998
Tajikistan,TJK,2003,68.76601,54.062798
Tajikistan,TJK,2004,68.96172,51.519062
Tajikistan,TJK,2005,71.86565,55.34332
Tajikistan,TJK,2016,65.05302,53.210083
Tajikistan,TJK,2017,57.829796,49.64345
Thailand,THA,1969,25.050804,17.386637
Thailand,THA,1970,24.52808,16.359486
Thailand,THA,1971,22.804447,16.324587
Thailand,THA,1972,25.248995,18.056168
Thailand,THA,1973,31.66688,21.13895
Thailand,THA,1974,33.04946,22.428722
Thailand,THA,1975,35.271866,25.89354
Thailand,THA,1976,27.382982,19.053272
Thailand,THA,1977,33.361645,23.703098
Thailand,THA,1978,35.605373,25.574972
Thailand,THA,1979,41.76398,28.686035
Thailand,THA,1980,48.847332,33.659756
Thailand,THA,1981,47.91739,32.32996
Thailand,THA,1982,49.485546,34.33792
Thailand,THA,1983,49.74494,35.21785
Thailand,THA,1984,48.52489,33.148354
Thailand,THA,1985,48.748936,34.66451
Thailand,THA,1986,50.481396,33.89389
Thailand,THA,1987,55.640095,38.006355
Thailand,THA,1990,66.66618,42.68025
Thailand,THA,1991,68.37086,43.3371
Thailand,THA,1992,71.42157,44.21293
Thailand,THA,1994,85.32309,51.085785
Thailand,THA,1995,77.50535,46.393654
Thailand,THA,1996,72.8661,42.3006
Thailand,THA,1997,62.188408,37.145294
Thailand,THA,1998,68.01172,41.89432
Thailand,THA,1999,79.43192,49.750576
Thailand,THA,2000,84.66977,53.666836
Thailand,THA,2002,100.12536,62.45752
Thailand,THA,2003,100.573135,63.229824
Thailand,THA,2004,97.688705,62.39121
Thailand,THA,2005,95.43977,59.43309
Thailand,THA,2006,94.779465,59.62493
Thailand,THA,2007,107.67614,65.45504
Thailand,THA,2008,109.214165,66.96086
Thailand,THA,2009,108.92885,65.30779
Thailand,THA,2010,108.72545,66.23161
Thailand,THA,2011,110.964554,67.06104
Thailand,THA,2012,111.59139,67.539894
Thailand,THA,2013,113.74467,69.99152
Thailand,THA,2014,113.17288,70.37971
Thailand,THA,2015,115.54451,71.0362
Thailand,THA,2016,115.89623,72.141754
Thailand,THA,2017,112.89622,70.197586
Thailand,THA,2018,111.792435,70.31122
Thailand,THA,2019,113.1253,70.63376
Trinidad and Tobago,TTO,1951,78.97672,122.455734
Trinidad and Tobago,TTO,1952,74.82178,139.83887
Trinidad and Tobago,TTO,1953,86.83932,118.46553
Trinidad and Tobago,TTO,1954,95.94562,118.036385
Trinidad and Tobago,TTO,1955,101.127235,139.15854
Trinidad and Tobago,TTO,1956,91.90906,126.46591
Trinidad and Tobago,TTO,1957,108.00418,120.12481
Trinidad and Tobago,TTO,1958,95.17296,129.8226
Trinidad and Tobago,TTO,1960,95.11721,107.621666
Trinidad and Tobago,TTO,1961,97.49741,114.47321
Trinidad and Tobago,TTO,1962,110.83907,127.78897
Trinidad and Tobago,TTO,1963,115.70346,123.02363
Trinidad and Tobago,TTO,1966,121.321556,127.63372
Trinidad and Tobago,TTO,1967,170.49016,129.53384
Trinidad and Tobago,TTO,1968,112.79582,163.02315
Trinidad and Tobago,TTO,1970,141.29683,123.93006
Trinidad and Tobago,TTO,1971,112.497,128.06648
Trinidad and Tobago,TTO,1972,120.23728,119.64808
Trinidad and Tobago,TTO,1973,92.66826,134.1363
Trinidad and Tobago,TTO,1974,111.127205,124.70552
Trinidad and Tobago,TTO,1975,119.8302,117.72536
Trinidad and Tobago,TTO,1976,105.14272,110.07342
Trinidad and Tobago,TTO,1977,108.34551,99.16105
Trinidad and Tobago,TTO,1978,99.8898,108.75298
Trinidad and Tobago,TTO,1979,104.383194,97.21916
Trinidad and Tobago,TTO,1980,120.53654,111.823494
Trinidad and Tobago,TTO,1981,119.885475,106.726036
Trinidad and Tobago,TTO,1982,127.13173,103.96491
Trinidad and Tobago,TTO,1983,132.31635,111.155945
Trinidad and Tobago,TTO,1984,134.36919,111.4767
Trinidad and Tobago,TTO,1985,124.018654,107.29227
Trinidad and Tobago,TTO,1986,139.82289,116.52656
Trinidad and Tobago,TTO,1987,143.08694,117.372116
Trinidad and Tobago,TTO,1988,136.407,122.386856
Trinidad and Tobago,TTO,1989,157.7083,101.29301
Trinidad and Tobago,TTO,1990,146.38602,99.77353
Trinidad and Tobago,TTO,1991,139.86975,107.51754
Trinidad and Tobago,TTO,1992,120.20659,108.65841
Trinidad and Tobago,TTO,1993,108.47039,116.256096
Trinidad and Tobago,TTO,1994,128.18489,112.96725
Trinidad and Tobago,TTO,1995,157.6212,111.75341
Trinidad and Tobago,TTO,1996,156.1165,105.58788
Trinidad and Tobago,TTO,1997,153.96306,108.15932
Trinidad and Tobago,TTO,1998,144.47595,103.315186
Trinidad and Tobago,TTO,1999,151.61758,102.398964
Trinidad and Tobago,TTO,2000,138.2783,97.18346
Trinidad and Tobago,TTO,2001,138.26508,92.36352
Trinidad and Tobago,TTO,2002,148.06136,92.86411
Trinidad and Tobago,TTO,2003,149.96124,92.36607
Trinidad and Tobago,TTO,2004,142.23256,96.686066
Trinidad and Tobago,TTO,2005,144.27942,93.3596
Trinidad and Tobago,TTO,2006,134.46036,88.798874
Trinidad and Tobago,TTO,2007,138.41977,93.3014
Trinidad and Tobago,TTO,2008,133.66727,92.78067
Trinidad and Tobago,TTO,2009,129.52979,86.03348
Trinidad and Tobago,TTO,2010,141.55624,96.201294
Trinidad and Tobago,TTO,2011,129.28528,92.9668
Trinidad and Tobago,TTO,2012,126.59681,89.17332
Turkey,TUR,2009,132.47641,58.1725
Turkey,TUR,2010,136.54485,60.043213
Turkey,TUR,2011,138.29167,61.509113
Turkey,TUR,2012,137.33662,61.096798
Turkey,TUR,2013,147.4221,64.4388
Turkey,TUR,2014,145.00471,64.06217
Turkey,TUR,2015,140.58684,63.13038
Turkey,TUR,2016,140.0999,62.96488
Turkey,TUR,2017,135.84273,61.899956
Turkey,TUR,2018,130.62173,60.38032
Turkey,TUR,2019,122.169586,56.35942
Turkmenistan,TKM,1981,178.52348,112.06499
Turkmenistan,TKM,1982,158.63533,100.72893
Turkmenistan,TKM,1985,166.16982,99.79861
Turkmenistan,TKM,1986,162.4764,106.164764
Turkmenistan,TKM,1987,151.44432,105.73785
Turkmenistan,TKM,1988,161.04955,99.81959
Turkmenistan,TKM,1989,157.54518,92.0074
Turkmenistan,TKM,1990,147.68608,89.940056
Turkmenistan,TKM,1991,143.25769,90.78397
Turkmenistan,TKM,1992,136.86893,91.82669
Turkmenistan,TKM,1993,132.05956,97.387245
Turkmenistan,TKM,1994,118.73011,89.21144
Turkmenistan,TKM,1995,110.168236,72.197
Turkmenistan,TKM,1996,109.442986,74.30391
Turkmenistan,TKM,1997,97.81441,71.44636
Turkmenistan,TKM,1998,94.549065,62.4898
Turkmenistan,TKM,1999,62.858555,31.163147
Turkmenistan,TKM,2000,86.507416,56.164352
Turkmenistan,TKM,2001,82.876305,57.155785
Turkmenistan,TKM,2002,81.84608,55.466316
Turkmenistan,TKM,2003,73.53658,54.94608
Turkmenistan,TKM,2004,76.32173,56.186394
Turkmenistan,TKM,2005,72.80993,53.57734
Turkmenistan,TKM,2006,71.64523,53.934986
Turkmenistan,TKM,2007,71.00209,59.349472
Turkmenistan,TKM,2008,68.57553,56.71488
Turkmenistan,TKM,2009,86.380295,60.79877
Turkmenistan,TKM,2010,91.19175,67.17513
Turkmenistan,TKM,2011,84.165634,61.16582
Turkmenistan,TKM,2012,78.40808,63.500217
Turkmenistan,TKM,2013,73.332344,61.07436
Turkmenistan,TKM,2014,75.20735,59.6929
Turkmenistan,TKM,2015,75.594734,60.55689
Ukraine,UKR,1981,175.22125,92.78161
Ukraine,UKR,1982,180.09862,93.73971
Ukraine,UKR,1985,189.80414,95.31827
Ukraine,UKR,1986,196.84373,98.23811
Ukraine,UKR,1987,203.31952,99.40145
Ukraine,UKR,1988,208.08282,100.81479
Ukraine,UKR,1989,212.62961,102.4906
Ukraine,UKR,1990,214.21492,103.1966
Ukraine,UKR,1991,218.51541,105.13551
Ukraine,UKR,1992,218.47966,104.42795
Ukraine,UKR,1993,213.63504,103.416214
Ukraine,UKR,1994,213.67062,103.77128
Ukraine,UKR,1995,208.79172,102.828766
Ukraine,UKR,1996,202.03763,99.342155
Ukraine,UKR,1997,198.13281,98.68257
Ukraine,UKR,1998,196.43892,98.47807
Ukraine,UKR,1999,197.42017,99.1805
Ukraine,UKR,2000,196.43062,98.010414
Ukraine,UKR,2001,190.93463,96.08418
Ukraine,UKR,2002,189.3493,95.086945
Ukraine,UKR,2003,185.03276,94.19825
Ukraine,UKR,2004,183.25409,93.63468
Ukraine,UKR,2005,183.26534,93.13484
Ukraine,UKR,2006,179.16443,92.26449
Ukraine,UKR,2007,177.31485,91.97648
Ukraine,UKR,2008,174.7145,91.60217
Ukraine,UKR,2009,173.82376,91.32178
Ukraine,UKR,2010,173.44415,91.09962
Ukraine,UKR,2011,173.61664,89.76503
Ukraine,UKR,2012,179.29308,93.09108
Ukraine,UKR,2014,170.1565,88.025505
Ukraine,UKR,2015,161.72894,82.55689
Ukraine,UKR,2017,156.59706,80.29278
Ukraine,UKR,2018,155.60158,79.36676
Ukraine,UKR,2019,153.26086,78.725426
United Arab Emirates,ARE,2018,43.266006,63.64643
United Arab Emirates,ARE,2019,33.182453,52.764336
United Arab Emirates,ARE,2020,34.041496,50.59044
United Kingdom,GBR,1950,183.42073,137.98422
United Kingdom,GBR,1951,187.65442,134.65565
United Kingdom,GBR,1952,189.39157,134.8674
United Kingdom,GBR,1953,190.29921,132.57788
United Kingdom,GBR,1954,193.74077,133.18364
United Kingdom,GBR,1955,194.7825,133.01135
United Kingdom,GBR,1956,196.49,132.77461
United Kingdom,GBR,1957,198.11748,130.74284
United Kingdom,GBR,1958,199.59296,132.31294
United Kingdom,GBR,1959,201.84332,131.7594
United Kingdom,GBR,1960,202.46478,131.48839
United Kingdom,GBR,1961,203.33104,130.90749
United Kingdom,GBR,1962,206.1617,131.04433
United Kingdom,GBR,1963,207.38716,130.66338
United Kingdom,GBR,1964,208.0994,132.34102
United Kingdom,GBR,1965,210.07999,131.8592
United Kingdom,GBR,1966,212.92178,131.83147
United Kingdom,GBR,1967,213.83583,132.18933
United Kingdom,GBR,1968,216.81894,134.74454
United Kingdom,GBR,1969,218.38133,136.14514
United Kingdom,GBR,1970,218.01057,135.80858
United Kingdom,GBR,1971,215.29718,135.83653
United Kingdom,GBR,1972,217.31387,136.15154
United Kingdom,GBR,1973,217.7685,136.79752
United Kingdom,GBR,1974,218.85518,137.51007
United Kingdom,GBR,1975,216.7806,137.56085
United Kingdom,GBR,1976,220.0443,139.79785
United Kingdom,GBR,1977,217.10397,138.95264
United Kingdom,GBR,1978,218.8869,140.13583
United Kingdom,GBR,1979,219.17609,140.68681
United Kingdom,GBR,1980,217.05188,140.75276
United Kingdom,GBR,1981,212.06325,139.00089
United Kingdom,GBR,1982,210.85588,139.79846
United Kingdom,GBR,1983,214.38509,140.18013
United Kingdom,GBR,1984,218.94363,145.14514
United Kingdom,GBR,1985,217.64021,145.0936
United Kingdom,GBR,1986,213.88335,144.16768
United Kingdom,GBR,1987,213.18903,144.5669
United Kingdom,GBR,1988,213.92685,145.29138
United Kingdom,GBR,1989,211.87877,145.47952
United Kingdom,GBR,1990,210.01299,142.91615
United Kingdom,GBR,1991,209.68367,141.24585
United Kingdom,GBR,1992,208.65642,140.58095
United Kingdom,GBR,1993,203.01492,137.64009
United Kingdom,GBR,1994,199.01747,136.19025
United Kingdom,GBR,1995,195.70343,134.05493
United Kingdom,GBR,1996,191.12894,132.13615
United Kingdom,GBR,1997,185.19379,129.92865
United Kingdom,GBR,1998,184.84454,128.31595
United Kingdom,GBR,1999,178.96672,126.47471
United Kingdom,GBR,2000,174.41658,124.75
United Kingdom,GBR,2001,177.50319,125.55121
United Kingdom,GBR,2002,175.89772,124.02682
United Kingdom,GBR,2003,171.85846,122.33595
United Kingdom,GBR,2004,168.57156,120.17442
United Kingdom,GBR,2005,164.5365,119.60099
United Kingdom,GBR,2006,163.77162,117.90158
United Kingdom,GBR,2007,160.98595,117.863686
United Kingdom,GBR,2008,158.71829,116.5457
United Kingdom,GBR,2009,156.02252,113.61951
United Kingdom,GBR,2010,153.22008,112.82332
United Kingdom,GBR,2011,151.77779,112.11026
United Kingdom,GBR,2012,150.55455,112.48864
United Kingdom,GBR,2013,147.88559,110.01859
United Kingdom,GBR,2014,145.8747,108.694855
United Kingdom,GBR,2015,144.38353,107.22005
United Kingdom,GBR,2016,142.64648,107.381744
United Kingdom,GBR,2017,139.80164,104.57404
United Kingdom,GBR,2018,140.60248,106.38214
United Kingdom,GBR,2019,134.3298,101.936584
United Kingdom,GBR,2020,132.39574,101.0942
United States,USA,1950,149.07626,134.40248
United States,USA,1951,148.99301,131.96689
United States,USA,1952,152.11852,132.14445
United States,USA,1953,154.13005,130.77014
United States,USA,1954,155.31384,129.33005
United States,USA,1955,156.32857,128.45535
United States,USA,1956,158.97299,127.59313
United States,USA,1957,159.91249,126.7795
United States,USA,1958,157.69766,124.68187
United States,USA,1959,159.63878,122.97914
United States,USA,1960,162.13441,123.65279
United States,USA,1961,162.86246,122.39979
United States,USA,1962,163.753,121.87773
United States,USA,1963,166.34576,121.86038
United States,USA,1964,166.7576,120.95172
United States,USA,1965,169.49115,121.52047
United States,USA,1966,171.23788,121.318855
United States,USA,1967,173.39226,121.36925
United States,USA,1968,176.00862,121.567924
United States,USA,1969,176.27577,120.8778
United States,USA,1970,178.02556,121.305176
United States,USA,1971,179.285,119.66677
United States,USA,1972,181.35799,120.201294
United States,USA,1973,181.9804,120.01988
United States,USA,1974,184.32758,120.57443
United States,USA,1975,182.28926,118.164986
United States,USA,1976,184.49413,119.323875
United States,USA,1977,185.82503,119.55355
United States,USA,1978,187.3875,120.00151
United States,USA,1979,187.23924,118.75044
United States,USA,1980,188.83578,120.61455
United States,USA,1981,187.47426,120.41914
United States,USA,1982,189.07391,121.54481
United States,USA,1983,190.5233,122.48905
United States,USA,1984,189.20634,123.52665
United States,USA,1985,189.11649,123.77167
United States,USA,1986,188.56807,123.93337
United States,USA,1987,188.31232,123.62081
United States,USA,1988,187.72993,123.99302
United States,USA,1989,187.92056,124.75078
United States,USA,1990,192.7119,126.004684
United States,USA,1991,191.1159,125.95831
United States,USA,1992,188.87093,125.28596
United States,USA,1993,188.30331,125.11925
United States,USA,1994,185.77545,124.856186
United States,USA,1995,182.86252,124.29119
United States,USA,1996,179.48097,122.74374
United States,USA,1997,175.53227,121.09195
United States,USA,1998,171.95209,119.117
United States,USA,1999,170.88747,119.15672
United States,USA,2000,167.6598,117.29535
United States,USA,2001,164.27039,115.25229
United States,USA,2002,161.29591,113.94744
United States,USA,2003,157.5573,112.3169
United States,USA,2004,153.69531,109.875015
United States,USA,2005,151.90073,108.54477
United States,USA,2006,148.56029,107.27728
United States,USA,2007,146.69536,105.41155
United States,USA,2008,144.0834,104.88155
United States,USA,2009,141.16142,103.33341
United States,USA,2010,139.50427,101.96398
United States,USA,2011,136.1425,100.2889
United States,USA,2012,134.10817,99.35073
United States,USA,2013,131.32922,97.64218
United States,USA,2014,129.50397,96.69619
United States,USA,2015,127.15649,95.157776
United States,USA,2016,123.848015,93.859116
United States,USA,2017,120.78049,92.04739
United States,USA,2018,117.87504,90.13491
United States,USA,2019,115.02584,88.12317
United States,USA,2020,112.90972,86.74873
United States,USA,2021,110.48271,85.73715
Uruguay,URY,1955,195.54636,148.43317
Uruguay,URY,1956,209.54329,141.47386
Uruguay,URY,1957,206.0364,149.20915
Uruguay,URY,1958,211.40009,145.65198
Uruguay,URY,1959,215.60849,151.6335
Uruguay,URY,1960,216.66063,151.33725
Uruguay,URY,1963,225.64929,155.51959
Uruguay,URY,1964,224.26317,156.19513
Uruguay,URY,1965,232.6716,150.16891
Uruguay,URY,1966,237.87814,149.50319
Uruguay,URY,1967,247.99545,155.90414
Uruguay,URY,1968,242.08333,151.82005
Uruguay,URY,1969,242.90897,160.52167
Uruguay,URY,1970,242.55324,158.98738
Uruguay,URY,1971,252.42459,154.42921
Uruguay,URY,1972,243.8391,157.68056
Uruguay,URY,1973,228.03111,147.31584
Uruguay,URY,1974,249.33936,155.47702
Uruguay,URY,1975,221.5071,140.27579
Uruguay,URY,1976,233.04564,137.73773
Uruguay,URY,1977,228.12175,138.85558
Uruguay,URY,1978,238.68164,138.72282
Uruguay,URY,1980,217.63597,138.09706
Uruguay,URY,1981,231.16774,138.19308
Uruguay,URY,1982,224.39839,133.41609
Uruguay,URY,1983,228.06009,133.62929
Uruguay,URY,1984,231.28111,130.25597
Uruguay,URY,1985,234.35336,131.09778
Uruguay,URY,1986,234.25769,138.5892
Uruguay,URY,1987,235.7788,134.44829
Uruguay,URY,1988,240.41771,140.72458
Uruguay,URY,1989,236.15263,138.01836
Uruguay,URY,1990,238.09016,128.10362
Uruguay,URY,1993,224.71783,121.12372
Uruguay,URY,1994,223.16258,122.35429
Uruguay,URY,1995,225.89824,121.936295
Uruguay,URY,1996,221.5499,122.496284
Uruguay,URY,1997,224.27441,122.13647
Uruguay,URY,1998,219.1025,120.25851
Uruguay,URY,1999,212.99367,115.12533
Uruguay,URY,2000,216.94923,117.99731
Uruguay,URY,2001,211.37036,114.20359
Uruguay,URY,2002,212.88857,117.01003
Uruguay,URY,2003,214.00069,114.30286
Uruguay,URY,2004,208.0527,112.425705
Uruguay,URY,2005,208.40717,112.835365
Uruguay,URY,2006,203.80374,109.53189
Uruguay,URY,2007,208.0513,107.68838
Uruguay,URY,2008,196.44757,114.43854
Uruguay,URY,2009,195.99236,105.050735
Uruguay,URY,2010,197.45647,106.22886
Uruguay,URY,2012,192.99155,103.42504
Uruguay,URY,2013,190.35435,107.321365
Uruguay,URY,2014,193.23984,108.34162
Uruguay,URY,2015,187.0742,112.31351
Uruguay,URY,2016,190.46727,111.366844
Uruguay,URY,2017,176.53976,105.14885
Uruguay,URY,2018,180.81273,108.24838
Uruguay,URY,2019,183.71066,112.3083
Uruguay,URY,2020,178.9244,109.026886
Uzbekistan,UZB,1981,117.558014,74.59232
Uzbekistan,UZB,1982,124.53497,73.94323
Uzbekistan,UZB,1985,124.19431,75.032524
Uzbekistan,UZB,1986,131.45236,83.05471
Uzbekistan,UZB,1987,133.22173,83.82633
Uzbekistan,UZB,1988,123.664,81.34236
Uzbekistan,UZB,1989,123.45033,77.91838
Uzbekistan,UZB,1990,118.5234,76.51615
Uzbekistan,UZB,1991,118.254196,75.21968
Uzbekistan,UZB,1992,111.244995,71.93843
Uzbekistan,UZB,1993,105.810425,69.03131
Uzbekistan,UZB,1994,97.08125,66.25667
Uzbekistan,UZB,1995,93.39898,64.20457
Uzbekistan,UZB,1996,90.40679,63.835224
Uzbekistan,UZB,1997,82.099205,59.68163
Uzbekistan,UZB,1998,80.389145,59.74274
Uzbekistan,UZB,1999,79.2351,58.517128
Uzbekistan,UZB,2000,76.76021,59.40007
Uzbekistan,UZB,2001,73.25993,56.249897
Uzbekistan,UZB,2002,72.13043,55.617825
Uzbekistan,UZB,2003,69.6118,56.03715
Uzbekistan,UZB,2004,66.346146,55.837246
Uzbekistan,UZB,2005,67.8861,55.82118
Uzbekistan,UZB,2009,60.46856,52.576138
Uzbekistan,UZB,2010,59.509727,51.01111
Uzbekistan,UZB,2011,61.28366,52.349648
Uzbekistan,UZB,2012,59.479477,51.71603
Uzbekistan,UZB,2013,57.964897,52.634125
Uzbekistan,UZB,2014,61.37032,53.509056
Uzbekistan,UZB,2015,63.910454,55.977356
Uzbekistan,UZB,2016,66.79647,57.09831
Uzbekistan,UZB,2017,67.56388,59.982952
Uzbekistan,UZB,2018,64.183426,56.97475
Uzbekistan,UZB,2019,64.22984,55.815487
Venezuela,VEN,1955,97.251816,120.4436
Venezuela,VEN,1956,95.912895,124.36234
Venezuela,VEN,1957,104.78753,121.60277
Venezuela,VEN,1958,104.4946,119.73027
Venezuela,VEN,1959,100.28014,119.512436
Venezuela,VEN,1960,108.18142,122.01721
Venezuela,VEN,1961,112.65095,120.08044
Venezuela,VEN,1962,117.395355,120.633606
Venezuela,VEN,1963,115.13477,125.19515
Venezuela,VEN,1964,115.951546,125.49091
Venezuela,VEN,1965,117.83431,118.36148
Venezuela,VEN,1966,122.826065,118.53644
Venezuela,VEN,1967,123.94269,120.83319
Venezuela,VEN,1968,126.79849,122.90233
Venezuela,VEN,1969,123.16186,123.788895
Venezuela,VEN,1970,129.45523,117.62939
Venezuela,VEN,1971,114.675476,116.6507
Venezuela,VEN,1972,117.038315,114.271576
Venezuela,VEN,1973,114.823654,120.579025
Venezuela,VEN,1974,114.76518,113.515495
Venezuela,VEN,1975,121.27095,117.71354
Venezuela,VEN,1976,124.13726,120.859344
Venezuela,VEN,1977,119.18195,115.44521
Venezuela,VEN,1978,120.03996,116.87391
Venezuela,VEN,1979,103.947334,108.27186
Venezuela,VEN,1980,111.64459,105.66343
Venezuela,VEN,1981,108.81475,99.04946
Venezuela,VEN,1982,105.683014,98.007
Venezuela,VEN,1983,118.95852,110.42139
Venezuela,VEN,1985,104.25033,91.960655
Venezuela,VEN,1986,102.70347,93.619354
Venezuela,VEN,1987,111.62607,101.22284
Venezuela,VEN,1988,109.81329,98.57544
Venezuela,VEN,1989,105.83574,92.28622
Venezuela,VEN,1990,122.662125,107.50366
Venezuela,VEN,1992,122.19795,104.40162
Venezuela,VEN,1993,119.683754,99.047714
Venezuela,VEN,1994,123.495285,103.23097
Venezuela,VEN,1996,115.53475,97.077354
Venezuela,VEN,1997,115.59236,95.04536
Venezuela,VEN,1998,114.51812,92.21482
Venezuela,VEN,1999,115.82901,93.68577
Venezuela,VEN,2000,115.33148,91.84978
Venezuela,VEN,2001,114.13797,91.41078
Venezuela,VEN,2002,112.48349,93.625404
Venezuela,VEN,2003,114.5077,94.468445
Venezuela,VEN,2004,114.73963,91.24013
Venezuela,VEN,2005,114.18414,92.174965
Venezuela,VEN,2006,113.96375,89.057816
Venezuela,VEN,2007,115.4907,88.68823
Venezuela,VEN,2008,115.13666,88.035225
Venezuela,VEN,2009,112.70497,87.99347
Venezuela,VEN,2010,116.35545,87.460266
Venezuela,VEN,2011,116.239914,89.6336
